fingerprint,sitename,title,author,date,source,hostname,excerpt,categories,tags,filename,id,license,comments,source-hostname
vxFI4zZ070j9OgT/P51qTh6ogdA=,,Clarkesworld Magazine - Science Fiction & Fantasy,Amal Singh,2022-01-01 00:00:00,https://clarkesworldmagazine.com/singh_12_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Series of Endings by Amal Singh,,,./data/1/g95zRzD2TFOXYXmMUhzW8HZGSPA.json,,,,Clarkesworld Magazine
YOYyclh58jcbgFZlo8rwvY5RRgw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Derek Stenning,2022-01-01,https://clarkesworldmagazine.com/artbio_177/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Companion by Derek Stenning,,,./data/1/jR0jjuueJ+fyWgbrf2DCFAVYqN4.xml,,,,
wB9wJHQgxjgVFWdc4XnrhM8LZVs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/turtledove_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Freedom Over Tyranny: A Conversation with Harry Turtledove by Arley Sorg,,,./data/1/CSWTvGi9b81+sTo0kmtBUDaKm3U.json,,,,Clarkesworld Magazine
FAjwnU8etUNe/TsLXwO7WrXiDaQ=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alex Shvartsman,2022-01-01 00:00:00,https://clarkesworldmagazine.com/shvartsman_05_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Brief History of Russian Science Fiction by Alex Shvartsman,,,./data/1/UDUr1QHFUXB0L9QyLS8Ba9-dnf0.json,,,,Clarkesworld Magazine
ZIeDKa2159X+kE5cXKP1eV87s2A=,,Clarkesworld Magazine - Science Fiction & Fantasy,Sameem Siddiqui,2022-01-01 00:00:00,https://clarkesworldmagazine.com/siddiqui_04_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: AirBody by Sameem Siddiqui,,,./data/1/UGGl6Ryk4aP5TMDxTy3elZjkLMs.json,,,,Clarkesworld Magazine
EKd31lOccK/GdUTnjldXh+1zUdM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Zhang Ran; Ken Liu; Carmen Yiling Yan,2022-01-01 00:00:00,https://clarkesworldmagazine.com/zhang_06_16/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Snow of Jinyang by Zhang Ran, translated by Ken Liu and Carmen Yiling Yan",,,./data/1/U3Q5XhGWJM4KwCogXr79yxJa9x4.json,,,,Clarkesworld Magazine
UCeDNoRK/vov4+6sNWIenTh5BfM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Megan Arkenberg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/arkenberg_01_10/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: All the King's Monsters by Megan Arkenberg,,,./data/1/8I31kXg-tcPJVNdAMOEnz4CVdqU.json,,,,Clarkesworld Magazine
B1faoCRiHuvHlTufwRWJMjOrH04=,,Clarkesworld Magazine - Science Fiction & Fantasy,Douglas F Dluzen,2022-01-01 00:00:00,https://clarkesworldmagazine.com/dluzen_11_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Navigating the Storms of the Mind by Douglas F. Dluzen,,,./data/1/PqAqPWbMBru+no3+jPvS3TEWWyI.json,,,,Clarkesworld Magazine
zSE/SkvNrzFfeYqwbKUWd3rTzfs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Brendan DuBois,2022-01-01 00:00:00,https://clarkesworldmagazine.com/dubois_09_14_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Falling Star by Brendan DuBois,,,./data/1/aYXHHBUwp0Hd6xVWylzK8qMw6J4.json,,,,Clarkesworld Magazine
3Aux46Pv5RVxKtT5Dd2PR4PLRJI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_95/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Slumbering Naiad by Julie Dillon,,,./data/1/iOtpykqGBex0GUmyTavRv8V+cHE.json,,,,Clarkesworld Magazine
jIyDx/OHlrPUFTAg5SyvoJX6KEY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,D Elizabeth Wasden,2022-01-01,https://clarkesworldmagazine.com/wasden_02_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Three Oranges by D. Elizabeth Wasden,,,./data/1/xwwOvMT9wYEzE+1o6UDFgieyWAM.xml,,,,
E+1tSoDegUN0fXNczD0AgfdbkRA=,,Clarkesworld Magazine - Science Fiction & Fantasy,E Lily Yu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/yu_12_13/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Daedalum, the Devil's Wheel by E. Lily Yu",,,./data/1/Isr7-cvwAakU7H5pu-KJIsv1tIg.json,,,,Clarkesworld Magazine
g7dk05Ckt7RGZGNgeOxRcfojuhc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_08_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: One Hundred Thousand Titles by Neil Clarke,,,./data/1/YgSAPb+yA6qXdfyHyb1ygmUZh2c.xml,,,,
7ZK3gZgW91bItWQIH5u4KDHn1aQ=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Beckett,2022-01-01,https://clarkesworldmagazine.com/beckett_10_15_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Peacock Cloak by Chris Beckett,,,./data/1/bseYBJbyTEBLtaRtKQB2-uX9Jg8.xml,,,,
bKiLQVZ63Qt1nrLJZM6suEUpUnc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Nin Harris,2022-01-01 00:00:00,https://clarkesworldmagazine.com/harris_03_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Dreams Strung like Pearls Between War and Peace by Nin Harris,,,./data/1/fPjDSEyxSJjzUn-SXC2Jv6z6lOw.json,,,,Clarkesworld Magazine
CMY1eWWEujmU5wM5/f0jV08g+Jw=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_09_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Home for the Month by Neil Clarke,,,./data/1/7tXl4sT23D6F3CwBErdi-nswdwE.json,,,,Clarkesworld Magazine
XbH6SGHtYQ1/PwLtFZLn1jrXDdE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Luo Longxiang; Andy Dudak,2022-01-01,https://clarkesworldmagazine.com/luo_09_18/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Foodie Federation's Dinosaur Farm by Luo Longxiang, translated by Andy Dudak",,,./data/1/7jqnc0ccrXNp-pYQfZZbPkaugXI.xml,,,,
Of4va/FFc3P/A910JXJsAjh07Eg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Youha Nam; Elisa Sinn; Justin Howe,2022-01-01,https://clarkesworldmagazine.com/youha_10_19/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: National Center for the Preservation of Human Dignity by Youha Nam, translated by Elisa Sinn and Justin Howe",,,./data/1/A6LCmQAk+bSz599e6Az-SbHZbhU.xml,,,,
wWyYpl5nWDH6l6BaNGsTyI4IOuM=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Naomi Kritzer,2022-01-01,https://clarkesworldmagazine.com/kritzer_10_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bits by Naomi Kritzer,,,./data/1/nAlJRkhC-E3Ixi0EhvcXc16IWGQ.xml,,,,
03GB7usa8qzILoyD44NnT6AvuuI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Georgi Markov,2022-01-01,https://clarkesworldmagazine.com/artbio_42/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Retro Robots by Georgi Markov,,,./data/1/Qa2YfKZHSbBJ2dfj7R2GMQbA4gY.xml,,,,
o6k34p7tWB9w30bsl85m81M2di8=,,Clarkesworld Magazine - Science Fiction & Fantasy,Gord Sellar; Jihyun Park,2022-01-01 00:00:00,https://clarkesworldmagazine.com/bo-young_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: In the Absence of Guidelines or Censorship: An Interview with Bo-Young Kim by Gord Sellar and Jihyun Park,,,./data/1/ypO8z7LhYwf0cccowqaYjwg0C2w.json,,,,Clarkesworld Magazine
3SGd+nKOQoWZkkxoJ2/UYogrKnA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Suzanne Church,2022-01-01,https://clarkesworldmagazine.com/church_05_12/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Synch Me, Kiss Me, Drop by Suzanne Church",,,./data/1/mr9W3SDKtKGtDlhK9P6uR2Eei8Y.xml,,,,
xzrpFC7J56HhckWK00W/3HxFgco=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,William Browning Spencer,2022-01-01,https://clarkesworldmagazine.com/spencer_07_14_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Halfway House at the Heart of Darkness by William Browning Spencer,,,./data/1/vjM4uamBeOi9QCbJfD8Xru6AK2o.xml,,,,
7Ur0NobLSs0piwzN/QRseuNsxHw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01,https://clarkesworldmagazine.com/dillon_02_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Process of Creating “Nautili” by Julie Dillon,,,./data/1/8dQycIobauldUlb8sOSeNth+6hk.xml,,,,
+fpwJlxHl3ZIw8PAkQtE7FplOhY=,,Clarkesworld Magazine - Science Fiction & Fantasy,Meghan Feldman,2022-01-01 00:00:00,https://clarkesworldmagazine.com/feldman_12_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Beneath the Earth Where the Nymphs Sleep by Meghan Feldman,,,./data/1/pEUoQ3hCvd1+5Tt8evlCc8h+2m8.json,,,,Clarkesworld Magazine
9we5kxtoB5Qtn7INs8KFFTVkr5k=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alethea Kontis,2022-01-01 00:00:00,https://clarkesworldmagazine.com/kontis_05_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Fairy Tale in the TV Age by Alethea Kontis,,,./data/1/rIvWLrnPWPS+YFwxkvHrIjB9vj8.json,,,,Clarkesworld Magazine
1bo9WAv4aaUlAxfOfjnzg91wf/M=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Daniel Abraham,2022-01-01,https://clarkesworldmagazine.com/another_word_06_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Chasing the High by Daniel Abraham,,,./data/1/kbolHB9GIeXHt6IhTmGRTFsABXw.xml,,,,
MoCY4zX7xuBUMDoTl04YrkmXKXg=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/watts_interview_2019/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Starfish and Sunflowers: A Conversation with Peter Watts by Arley Sorg,,,./data/1/VqdOGib55Q-wiABH8FG9LbP2v1A.json,,,,Clarkesworld Magazine
4lOAb3iDa5LSY3f/MWK4JTXDmMM=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jason Heller,2022-01-01,https://clarkesworldmagazine.com/henderson_garcia_interview/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Music, Magic, and Memory: A Conversation with Randy Henderson and Silvia Morena-Garcia by Jason Heller",,,./data/1/kjjuKNmaUf2V-yiR37lfsUpiTOI.xml,,,,
IDzKXWoKC1vSCVGz5J931aTudaQ=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Helena Bell,2022-01-01,https://clarkesworldmagazine.com/bell_10_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Lovecraft by Helena Bell,,,./data/1/JGfUt2ENQ2VuHQopJbaj2092rvI.xml,,,,
bvy1KlfMV5DsMUrpmuer/ZT26AA=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_12_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: The Things I've Seen by Neil Clarke,,,./data/1/8xsUj2WBY8Q5n4o-y6r+g5wDC44.json,,,,Clarkesworld Magazine
evkSLMgsXasbdiKi+nPxXYnn9D0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Pat Murphy; Paul Doherty,2022-01-01,https://clarkesworldmagazine.com/murphy-doherty_05_18_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Cold Comfort by Pat Murphy and Paul Doherty,,,./data/1/cdgdFE5hDl2l6y4jK4c3io99F80.xml,,,,
1gPNhNyxDTxL5Gk0CrKflocqaD4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Geoff Ryman,2022-01-01 00:00:00,https://clarkesworldmagazine.com/ryman_09_17_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Warmth by Geoff Ryman,,,./data/1/fMZKyFnjKAOM6dkEbr55xxBzYWU.json,,,,Clarkesworld Magazine
97XmpmuUv5tLaEswKWPVCmAbwkc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/thomas_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Connected to Culture: A Conversation with Sheree Renée Thomas by Arley Sorg,,,./data/1/8S3TZ8061XDx98MeKl3+Am6+rtM.json,,,,Clarkesworld Magazine
jbnt11gDw6eiEMItpISQRWPh8To=,,Clarkesworld Magazine - Science Fiction & Fantasy,Elizabeth Bear,2022-01-01 00:00:00,https://clarkesworldmagazine.com/prior/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 2007 Back Issues,,,./data/1/3rLlkkc+mLwK6h+e2PyDEWFPCXM.json,,,,Clarkesworld Magazine
fDjcQYPwJ9DpuX8rOFgcXFkmMKs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_106/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Megafauna Europa by Julie Dillon,,,./data/1/f91K013qye5VP58e1X3OvhmcOnU.json,,,,Clarkesworld Magazine
vbZFLk2svU+Ei5/zkG8aAeMuZAI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Catherynne M Valente,2022-01-01 00:00:00,https://clarkesworldmagazine.com/valente_08_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Fade to White by Catherynne M. Valente,,,./data/1/BH7tr9SdbvDa8kSZos+iPh684SM.json,,,,Clarkesworld Magazine
0B0RI3FCSBAOQLHvMVX/ySAQmk8=,,Clarkesworld Magazine - Science Fiction & Fantasy,Rebecca Campbell,2022-01-01 00:00:00,https://clarkesworldmagazine.com/campbell_11_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Language Birds Speak by Rebecca Campbell,,,./data/1/CV43n2l+MQ14FZG6ybINxkDvByg.json,,,,Clarkesworld Magazine
eyFz4YwMZNXq+5LnJ2OHWoxfhNU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Mark Cole,2022-01-01,https://clarkesworldmagazine.com/cole_11_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Kubrick to Scott: Relevancy and Realism in Cinematic Science Fiction by Mark Cole,,,./data/1/8K-ishc19haKKl2s-XKb2eqIip0.xml,,,,
aqMcfCLehml76mxD1XFTYMWqbCM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Ray Nayler,2022-01-01 00:00:00,https://clarkesworldmagazine.com/nayler_04_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Sarcophagus by Ray Nayler,,,./data/1/Q81mbdNCF32vP8RhSK2AyUW9ALg.json,,,,Clarkesworld Magazine
w1SLFmdAc05ofR3ozl2EMYiphuQ=,,Clarkesworld Magazine - Science Fiction & Fantasy,Gord Sellar,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_06_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: My World Wobbled and Changed: An Interview with Soyeon Jeong by Gord Sellar,,,./data/1/BqcaQaIgmv19sYNqSCJ9dqqgPv4.json,,,,Clarkesworld Magazine
tgTITUSxt/1pSvknmC5IOiQS4qw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Ken Barthelmey,2022-01-01,https://clarkesworldmagazine.com/artbio_74/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: New World by Ken Barthelmey,,,./data/1/-OY-+j8hMqfVgVFDJ3ZRJyWCDt8.xml,,,,
jbWAfSFnnFuT5Qm6SiI4DZlbi8c=,,Clarkesworld Magazine - Science Fiction & Fantasy,Eric Schwitzgebel,2022-01-01 00:00:00,https://clarkesworldmagazine.com/schwitzgebel_07_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Fish Dance by Eric Schwitzgebel,,,./data/1/njvnktrPInQcTfS4RJMZ18tnHEU.json,,,,Clarkesworld Magazine
oayJwYELW4Jmly8NrzIj5iGZhEU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Carrie Sessarego,2022-01-01 00:00:00,https://clarkesworldmagazine.com/sessarego_03_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Validating Rage: Women in Horror by Carrie Sessarego,,,./data/1/a4r4JLkKg49Qgl-M7b-wJtyZJc8.json,,,,Clarkesworld Magazine
S5o7E0U97anmTY/+VHEnnI5o2W4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Genevieve Valentine,2022-01-01,https://clarkesworldmagazine.com/valentine_10_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Intro to Prom by Genevieve Valentine,,,./data/1/D-RuoW3Bj+XMpKSeLbGRvcN3Gh8.xml,,,,
IOhvZQD26RkU80S1EwbLGFTWcww=,,Clarkesworld Magazine - Science Fiction & Fantasy,Sarah Goslee,2022-01-01 00:00:00,https://clarkesworldmagazine.com/goslee_07_10/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Packing for a Very Long Trip by Sarah Goslee,,,./data/1/1TMXm7jDPGJXxpsrqtpyS4IV2V0.json,,,,Clarkesworld Magazine
sd1Z5bq3Xa/+nPNYuaWpvbrA5ZU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Mark Cole,2022-01-01,https://clarkesworldmagazine.com/cole_05_20/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Ray Guns, Robots and Spaceships, Oh My! The Birth of Science Fiction Toys by Mark Cole",,,./data/1/5F1e+wjg6EuQR88jkSmDZqasnU8.xml,,,,
dqDG5VP2i3sUG8yNBYQXS5xLT10=,,Clarkesworld Magazine - Science Fiction & Fantasy,Holly Phillips,2022-01-01 00:00:00,https://clarkesworldmagazine.com/phillips_06_07/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Oracle Spoke by Holly Phillips,,,./data/1/aEhoJf1wHLpe02LNKvzNdsxqZDI.json,,,,Clarkesworld Magazine
hPN8pY9RSSIfaj0/M3+mATUTm8Y=,,Clarkesworld Magazine - Science Fiction & Fantasy,James Patrick Kelly,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_11_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Listen Up! by James Patrick Kelly,,,./data/1/IfcOlXh2A5AoavM194UGHeoXl6I.json,,,,Clarkesworld Magazine
KKQGEuc/zn9hKzQfLRxocDkj7cM=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Damien Broderick,2022-01-01,https://clarkesworldmagazine.com/broderick_01_15_reprint/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: This Wind Blowing, and This Tide by Damien Broderick",,,./data/1/356l9DqZg7NzqJvEVS1afLStyiE.xml,,,,
HEm4EpAAavs5GBBSq0jrN7dNRBA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Rich Larson,2022-01-01,https://clarkesworldmagazine.com/larson_01_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Extraction Request by Rich Larson,,,./data/1/OnZ8WV9nQzbHQ5poce8Yb4k85+Q.xml,,,,
Mx4ARVOZ5vJ25QxwESiowu49cX8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Matthew Kressel,2022-01-01,https://clarkesworldmagazine.com/kressel_05_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Meeker and the All-Seeing Eye by Matthew Kressel,,,./data/1/RsHenuHngXiDs2v7RFLSYorlgDg.xml,,,,
c94b5Ycl8rLjBZhhfKP7JzpyItY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,An Owomoyela,2022-01-01,https://clarkesworldmagazine.com/owomoyela_07_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Frozen Voice by An Owomoyela,,,./data/1/x8oHH9SlttcUz+K0L-JdCrUMpSo.xml,,,,
YqiWsrUa4F3B3/xSSHLcOyVyHuE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_11_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Making My Holiday Wish List by Neil Clarke,,,./data/1/wR7qCM1GlAWNKJ8pB918YSAnUwg.xml,,,,
rwNfjFheBdM7iqOt7U6qydTt4sY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Emily Devenport,2022-01-01,https://clarkesworldmagazine.com/devenport_08_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Now is the Hour by Emily Devenport,,,./data/1/CSlhn3dMwef6SvZGE432PXAexYE.xml,,,,
pPIcqLrI2dLiz5vsOu+lgAieBps=,,Clarkesworld Magazine - Science Fiction & Fantasy,Soyeon Jeong; Jihyun Park; Gord Sellar,2022-01-01 00:00:00,https://clarkesworldmagazine.com/soyeon_04_19/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Flowering by Soyeon Jeong, translated by Jihyun Park and Gord Sellar",,,./data/1/d5L08A1Zq59EPNHFNSkglV1vzAk.json,,,,Clarkesworld Magazine
